,,,,,,,,,,,,,,,,,
,2013,1,ZE1,78095060,Other Overheads 60,Distribution expenses,Revenue and Expenses,Operating expenses,Distribution costs,Distribution costs (exc staff costs),ClientCo letmo B.V.,NULL,NULL,EUR,73529.41,1,0
,2013,1,ZE1,83020000,Depn Expense- Short Leasehold Land And Buildings,Distribution expenses,Revenue and Expenses,Operating expenses,Distribution costs,Distribution costs (exc staff costs),ClientCo letmo B.V.,NULL,NULL,EUR,1561535.35,25,1561535.35
,2013,1,ZE1,83075075,Depn Expense- Network Inf. Plant & Machinery 75,Distribution expenses,Revenue and Expenses,Operating expenses,Distribution costs,Distribution costs (exc staff costs),ClientCo letmo B.V.,NULL,NULL,EUR,434600.86,18,434600.86
,2013,1,ZE1,83075100,Depn Expense- Network Inf. Plant & Machinery 100,Distribution expenses,Revenue and Expenses,Operating expenses,Distribution costs,Distribution costs (exc staff costs),ClientCo letmo B.V.,NULL,NULL,EUR,2185524.1,11,2185524.1
,2013,1,ZE1,83550000,Amortisation Expense - Computer Software,Distribution expenses,Revenue and Expenses,Operating expenses,Distribution costs,Distribution costs (exc staff costs),ClientCo letmo B.V.,NULL,NULL,EUR,22178944.07,251,22178944.07
,2013,1,ZE1,84720000,Tangible Fixed Assets Revenue Clearing - 3rd Pty,Other expenses,Revenue and Expenses,Other expenses,Other expenses,Other expense,ClientCo letmo B.V.,NULL,NULL,EUR,-7814.39,0,0
,2013,1,ZE1,87907000,ICO Agency Fee Payable,Other expenses,Revenue and Expenses,Other expenses,Other expenses,Other expense,ClientCo letmo B.V.,NULL,NULL,EUR,576588.81,0,0
,2013,1,ZE1,71010040,Basic Salaries - Partial Retirement,Admin expenses,Revenue and Expenses,Payroll,Administrative expenses - staff costs,Administrative expenses - staff costs,ClientCo letmo B.V.,NULL,NULL,EUR,45098.08,127,33076.92
,2013,1,ZE1,71010070,Basic Salaries - Other Bonus,Admin expenses,Revenue and Expenses,Payroll,Administrative expenses - staff costs,Administrative expenses - staff costs,ClientCo letmo B.V.,NULL,NULL,EUR,24076.84,210,27076.84
,2013,1,ZE1,71010100,Basic Salaries 100,Admin expenses,Revenue and Expenses,Payroll,Administrative expenses - staff costs,Administrative expenses - staff costs,ClientCo letmo B.V.,NULL,NULL,EUR,279575.29,491,279575.29
,2013,1,ZE1,71035020,Annual Bonus 20,Admin expenses,Revenue and Expenses,Payroll,Administrative expenses - staff costs,Administrative expenses - staff costs,ClientCo letmo B.V.,NULL,NULL,EUR,1273936.2,531,1273936.2
,2013,1,ZE1,71040020,Employee Incentives 20,Admin expenses,Revenue and Expenses,Payroll,Administrative expenses - staff costs,Administrative expenses - staff costs,ClientCo letmo B.V.,NULL,NULL,EUR,748247.99,488,3757956
,2013,1,ZE1,71510130,Payroll - Social Security Taxes 130,Admin expenses,Revenue and Expenses,Operating expenses,Administrative expenses,Administrative expenses (exc staff costs),ClientCo letmo B.V.,NULL,NULL,EUR,606318.91,127,487524.98
,2013,1,ZE1,72010000,Contractors,Distribution expenses,Revenue and Expenses,Operating expenses,Distribution costs,Distribution costs (exc staff costs),ClientCo letmo B.V.,NULL,NULL,EUR,1443611.06,134,1161113.42
,2013,1,ZE1,72010900,Contractors-Recharges,Distribution expenses,Revenue and Expenses,Operating expenses,Distribution costs,Distribution costs (exc staff costs),ClientCo letmo B.V.,NULL,NULL,EUR,-3280.71,0,0
,2013,1,ZE1,73030000,Short-Term Vehicle Hire,Distribution expenses,Revenue and Expenses,Payroll,Administrative expenses - staff costs,Administrative expenses - staff costs,ClientCo letmo B.V.,NULL,NULL,EUR,42387.75,63,11928.63
,2013,1,ZE1,73050040,Airfares 40,Distribution expenses,Revenue and Expenses,Payroll,Administrative expenses - staff costs,Administrative expenses - staff costs,ClientCo letmo B.V.,NULL,NULL,EUR,503981.95,311,454624.77
,2013,1,ZE1,73510010,Office Rental Costs 10,Distribution expenses,Revenue and Expenses,Operating expenses,Distribution costs,Distribution costs (exc staff costs),ClientCo letmo B.V.,NULL,NULL,EUR,770000,0,0
,2013,1,ZE1,73540010,Local Property Taxes 10,Distribution expenses,Revenue and Expenses,Operating expenses,Distribution costs,Distribution costs (exc staff costs),ClientCo letmo B.V.,NULL,NULL,EUR,1729.53,0,0
,2013,1,ZE1,73545000,Repairs & Maintenance - Buildings,Distribution expenses,Revenue and Expenses,Operating expenses,Distribution costs,Distribution costs (exc staff costs),ClientCo letmo B.V.,NULL,NULL,EUR,298183.11,15,296877.19
,2013,1,ZE1,74010000,Global Sponsorship,Distribution expenses,Revenue and Expenses,Payroll,Distribution costs - staff costs,Distribution costs - staff costs,ClientCo letmo B.V.,NULL,NULL,EUR,54150,1,54150
,2013,1,ZE1,71010000,Basic Salaries,Admin expenses,Revenue and Expenses,Payroll,Administrative expenses - staff costs,Administrative expenses - staff costs,ClientCo letmo B.V.,NULL,NULL,EUR,18665213.42,843,18718623.9
,2013,1,ZE1,71010030,Basic Salaries - Apprentiship,Admin expenses,Revenue and Expenses,Payroll,Administrative expenses - staff costs,Administrative expenses - staff costs,ClientCo letmo B.V.,NULL,NULL,EUR,-22020.81,127,22020.81
,2013,1,ZE1,71010060,Basic Salaries - Non-Contractual Bonus,Admin expenses,Revenue and Expenses,Payroll,Administrative expenses - staff costs,Administrative expenses - staff costs,ClientCo letmo B.V.,NULL,NULL,EUR,90103.31,307,90103.31
,2013,1,ZE1,71010090,Basic Salaries 90,Admin expenses,Revenue and Expenses,Payroll,Administrative expenses - staff costs,Administrative expenses - staff costs,ClientCo letmo B.V.,NULL,NULL,EUR,52034.99,127,16845
,2013,1,ZE1,71035070,Annual Bonus 70,Admin expenses,Revenue and Expenses,Payroll,Administrative expenses - staff costs,Administrative expenses - staff costs,ClientCo letmo B.V.,NULL,NULL,EUR,2002666.57,842,2002666.57
,2013,1,ZE1,71510120,Payroll - Social Security Taxes 120,Admin expenses,Revenue and Expenses,Operating expenses,Administrative expenses,Administrative expenses (exc staff costs),ClientCo letmo B.V.,NULL,NULL,EUR,358028.16,192,358028.16
,2013,1,ZE1,72010010,Contractors - Other,Distribution expenses,Revenue and Expenses,Operating expenses,Distribution costs,Distribution costs (exc staff costs),ClientCo letmo B.V.,NULL,NULL,EUR,81000,1,81000
,2013,1,ZE1,72010040,Contractors - Other 40,Distribution expenses,Revenue and Expenses,Operating expenses,Distribution costs,Distribution costs (exc staff costs),ClientCo letmo B.V.,NULL,NULL,EUR,19261.53,0,0
,2013,1,ZE1,72540200,Tax Compliance Fees Non D&T,Distribution expenses,Revenue and Expenses,Operating expenses,Administrative expenses,Administrative expenses (exc staff costs),ClientCo letmo B.V.,NULL,NULL,EUR,39131.09,8,36380
,2013,1,ZE1,72720200,Management Consulting Fees Non D&T,Distribution expenses,Revenue and Expenses,Operating expenses,Administrative expenses,Administrative expenses (exc staff costs),ClientCo letmo B.V.,NULL,NULL,EUR,30514.64,0,0
,2013,1,ZE1,73020000,Company Fuel And Mileage Allowance,Distribution expenses,Revenue and Expenses,Payroll,Administrative expenses - staff costs,Administrative expenses - staff costs,ClientCo letmo B.V.,NULL,NULL,EUR,31554.11,165,5106.58
,2013,1,ZE1,73020030,Company Fuel And Mileage Allowance 30,Distribution expenses,Revenue and Expenses,Payroll,Administrative expenses - staff costs,Administrative expenses - staff costs,ClientCo letmo B.V.,NULL,NULL,EUR,358920.79,0,0
,2013,1,ZE1,73050000,Airfares,Distribution expenses,Revenue and Expenses,Payroll,Administrative expenses - staff costs,Administrative expenses - staff costs,ClientCo letmo B.V.,NULL,NULL,EUR,660.33,0,0
,2013,1,ZE1,73510020,Office Rental Costs 20,Distribution expenses,Revenue and Expenses,Operating expenses,Distribution costs,Distribution costs (exc staff costs),ClientCo letmo B.V.,NULL,NULL,EUR,-297563.37,1,828788.54
,2013,1,ZE1,75530010,Cell Site Co-Locate Revenue (Net Basis) 10,Distribution expenses,Revenue and Expenses,Payroll,Distribution costs - staff costs,Distribution costs - staff costs,ClientCo letmo B.V.,NULL,NULL,EUR,-1851148.73,12,916371.25
,2013,1,ZE1,76040000,Outsourced IT - In Country,Distribution expenses,Revenue and Expenses,Payroll,Distribution costs - staff costs,Distribution costs - staff costs,ClientCo letmo B.V.,NULL,NULL,EUR,1186247.42,6,1422734.03
,2013,1,ZE1,76045010,Other Outsourced - In Country 10,Distribution expenses,Revenue and Expenses,Payroll,Distribution costs - staff costs,Distribution costs - staff costs,ClientCo letmo B.V.,NULL,NULL,EUR,127813.18,5,127813.18
,2013,1,ZE1,76045050,Other Outsourced - In Country 50,Distribution expenses,Revenue and Expenses,Payroll,Distribution costs - staff costs,Distribution costs - staff costs,ClientCo letmo B.V.,NULL,NULL,EUR,52143.56,0,0
,2013,1,ZE1,76510110,Intercompany Recharges - People cost,Distribution expenses,Revenue and Expenses,Payroll,Distribution costs - staff costs,Distribution costs - staff costs,ClientCo letmo B.V.,NULL,NULL,EUR,0,0,0
,2013,1,ZE1,77010090,Marketing Corporate Entertaining 90,Distribution expenses,Revenue and Expenses,Payroll,Distribution costs - staff costs,Distribution costs - staff costs,ClientCo letmo B.V.,NULL,NULL,EUR,166,3,331.8
,2013,1,ZE1,77530900,Staff Training Recharges,Distribution expenses,Revenue and Expenses,Payroll,Distribution costs - staff costs,Distribution costs - staff costs,ClientCo letmo B.V.,NULL,NULL,EUR,-1000,0,0
,2013,1,ZE1,78065020,Telephone / Fax Communication 20,Distribution expenses,Revenue and Expenses,Payroll,Distribution costs - staff costs,Distribution costs - staff costs,ClientCo letmo B.V.,NULL,NULL,EUR,400.66,0,0
,2013,1,ZE1,83045000,Depn Expense- Fixtures & Fittings,Distribution expenses,Revenue and Expenses,Operating expenses,Distribution costs,Distribution costs (exc staff costs),ClientCo letmo B.V.,NULL,NULL,EUR,1257683.39,47,1257683.39
,2013,1,ZE1,83075060,Depn Expense- Network Inf. Plant & Machinery 60,Distribution expenses,Revenue and Expenses,Operating expenses,Distribution costs,Distribution costs (exc staff costs),ClientCo letmo B.V.,NULL,NULL,EUR,1878462.93,28,1878462.93
,2013,1,ZE1,83075080,Depn Expense- Network Inf. Capital Expenditure,Distribution expenses,Revenue and Expenses,Operating expenses,Distribution costs,Distribution costs (exc staff costs),ClientCo letmo B.V.,NULL,NULL,EUR,810143.27,19,810143.27
,2013,1,ZE1,89050010,Deferred Tax - Current Year Corporation Tax,Other expenses,Revenue and Expenses,Other expenses,Other expenses,Other expense,ClientCo letmo B.V.,NULL,NULL,EUR,-18315.24,1,0
,2013,1,ZE1,89050040,Deferred Tax - Miscellaneous 40,Other expenses,Revenue and Expenses,Other expenses,Other expenses,Other expense,ClientCo letmo B.V.,NULL,NULL,EUR,778369,1,778369
,2013,1,ZE1,73575020,Other Office Accommodation Costs 20,Distribution expenses,Revenue and Expenses,Payroll,Distribution costs - staff costs,Distribution costs - staff costs,ClientCo letmo B.V.,NULL,NULL,EUR,268068.42,4,202268.63
,2013,1,ZE1,74140000,Media Investment Costs - Internet,Distribution expenses,Revenue and Expenses,Payroll,Distribution costs - staff costs,Distribution costs - staff costs,ClientCo letmo B.V.,NULL,NULL,EUR,1196638.52,12,1194896.46
,2013,1,ZE1,74530000,Contribution To Other Third Parties' Publicity,Distribution expenses,Revenue and Expenses,Payroll,Distribution costs - staff costs,Distribution costs - staff costs,ClientCo letmo B.V.,NULL,NULL,EUR,421644.9,8,243819.8
,2013,1,ZE1,74550000,Advertising Materials - Other Items,Distribution expenses,Revenue and Expenses,Payroll,Distribution costs - staff costs,Distribution costs - staff costs,ClientCo letmo B.V.,NULL,NULL,EUR,147331.11,0,0
,2013,1,ZE1,75020010,Leased Lines - Core 10,Distribution expenses,Revenue and Expenses,Payroll,Distribution costs - staff costs,Distribution costs - staff costs,ClientCo letmo B.V.,NULL,NULL,EUR,2355.66,4,5460.67
,2013,1,ZE1,75530000,Cell Site Co-Locate Revenue (Net Basis),Distribution expenses,Revenue and Expenses,Payroll,Distribution costs - staff costs,Distribution costs - staff costs,ClientCo letmo B.V.,NULL,NULL,EUR,-53420.73,4,99793.43
,2013,1,ZE1,75680010,Other Maintenance - Network / IT - 10,Distribution expenses,Revenue and Expenses,Payroll,Distribution costs - staff costs,Distribution costs - staff costs,ClientCo letmo B.V.,NULL,NULL,EUR,23870,2,74700
,2013,1,ZE1,75710020,Network - Electricity And Other Power 20,Distribution expenses,Revenue and Expenses,Payroll,Distribution costs - staff costs,Distribution costs - staff costs,ClientCo letmo B.V.,NULL,NULL,EUR,273951.62,0,0
,2013,1,ZE1,75720010,Other Network Expense 10,Distribution expenses,Revenue and Expenses,Payroll,Distribution costs - staff costs,Distribution costs - staff costs,ClientCo letmo B.V.,NULL,NULL,EUR,25000,1,25000
,2013,1,ZE1,76045900,Other Outsourced - In Country Recharge,Distribution expenses,Revenue and Expenses,Payroll,Distribution costs - staff costs,Distribution costs - staff costs,ClientCo letmo B.V.,NULL,NULL,EUR,95352.74,3,10942.34
,2013,1,ZE1,76510220,Intercompany Recharges - Leased Lines,Distribution expenses,Revenue and Expenses,Payroll,Distribution costs - staff costs,Distribution costs - staff costs,ClientCo letmo B.V.,NULL,NULL,EUR,336000,1,336000
,2013,1,ZE1,77020000,Marketing Other Gifts - Non Branded,Distribution expenses,Revenue and Expenses,Payroll,Distribution costs - staff costs,Distribution costs - staff costs,ClientCo letmo B.V.,NULL,NULL,EUR,272.5,0,0
,2013,1,ZE1,77510000,Staff Entertaining,Distribution expenses,Revenue and Expenses,Payroll,Distribution costs - staff costs,Distribution costs - staff costs,ClientCo letmo B.V.,NULL,NULL,EUR,0,2,34000
,2013,1,ZE1,74160000,Media Investment Costs - Other Publicity,Distribution expenses,Revenue and Expenses,Payroll,Distribution costs - staff costs,Distribution costs - staff costs,ClientCo letmo B.V.,NULL,NULL,EUR,2189.78,2,4452.55
,2013,1,ZE1,74210000,Publicity - Agency Fees,Distribution expenses,Revenue and Expenses,Payroll,Distribution costs - staff costs,Distribution costs - staff costs,ClientCo letmo B.V.,NULL,NULL,EUR,426137.63,6,309762.4
,2013,1,ZE1,75710000,Network - Electricity And Other Power,Distribution expenses,Revenue and Expenses,Payroll,Distribution costs - staff costs,Distribution costs - staff costs,ClientCo letmo B.V.,NULL,NULL,EUR,6598995.97,4,5994123.39
,2013,1,ZE1,75720020,Other Network Expense 20,Distribution expenses,Revenue and Expenses,Payroll,Distribution costs - staff costs,Distribution costs - staff costs,ClientCo letmo B.V.,NULL,NULL,EUR,100682.09,4,72686.09
,2013,1,ZE1,76510001,Intercompany Recharges - INCA,Distribution expenses,Revenue and Expenses,Payroll,Distribution costs - staff costs,Distribution costs - staff costs,ClientCo letmo B.V.,NULL,NULL,EUR,18836251.53,9,1923809.31
,2013,1,ZE1,77030000,Market Research,Distribution expenses,Revenue and Expenses,Payroll,Distribution costs - staff costs,Distribution costs - staff costs,ClientCo letmo B.V.,NULL,NULL,EUR,223030.71,5,223035.71
,2013,1,ZE1,77510010,Staff Entertaining 10,Distribution expenses,Revenue and Expenses,Payroll,Distribution costs - staff costs,Distribution costs - staff costs,ClientCo letmo B.V.,NULL,NULL,EUR,23851.19,1,7700
,2013,1,ZE1,77531000,External Trainer Costs,Distribution expenses,Revenue and Expenses,Payroll,Distribution costs - staff costs,Distribution costs - staff costs,ClientCo letmo B.V.,NULL,NULL,EUR,194851.64,7,208000.95
,2013,1,ZE1,77540000,Staff Relocation Costs On Recruitment,Distribution expenses,Revenue and Expenses,Payroll,Administrative expenses - staff costs,Administrative expenses - staff costs,ClientCo letmo B.V.,NULL,NULL,EUR,6185.07,1,0
,2013,1,ZE1,78025000,Postage & Mailing,Distribution expenses,Revenue and Expenses,Payroll,Distribution costs - staff costs,Distribution costs - staff costs,ClientCo letmo B.V.,NULL,NULL,EUR,576334.85,13,16657.93
,2013,1,ZE1,78095070,Other Overheads 70,Distribution expenses,Revenue and Expenses,Operating expenses,Distribution costs,Distribution costs (exc staff costs),ClientCo letmo B.V.,NULL,NULL,EUR,50887.33,2,50887.33
,2013,1,ZE1,89020000,Corporation Tax (Non -UK) - Current Year,Other expenses,Revenue and Expenses,Other expenses,Other expenses,Other expense,ClientCo letmo B.V.,NULL,NULL,EUR,64588022.94,1,64588022.94
,2013,1,ZE1,71010160,Basic Salaries 160,Admin expenses,Revenue and Expenses,Payroll,Administrative expenses - staff costs,Administrative expenses - staff costs,ClientCo letmo B.V.,NULL,NULL,EUR,43310.72,127,49282.95
,2013,1,ZE1,71025000,Salaries - Overtime,Admin expenses,Revenue and Expenses,Payroll,Administrative expenses - staff costs,Administrative expenses - staff costs,ClientCo letmo B.V.,NULL,NULL,EUR,194325.39,166,194325.39
,2013,1,ZE1,71530000,Pension Cost - Defined Contribution Scheme,Admin expenses,Revenue and Expenses,Operating expenses,Administrative expenses,Administrative expenses (exc staff costs),ClientCo letmo B.V.,NULL,NULL,EUR,291453.58,843,291453.58
,2013,1,ZE1,71530060,Pension Cost - Defined Contribution Scheme 60,Admin expenses,Revenue and Expenses,Operating expenses,Administrative expenses,Administrative expenses (exc staff costs),ClientCo letmo B.V.,NULL,NULL,EUR,107414.69,842,107414.69
,2013,1,ZE1,72710200,IT Consulting Fees Non D&T,Distribution expenses,Revenue and Expenses,Operating expenses,Administrative expenses,Administrative expenses (exc staff costs),ClientCo letmo B.V.,NULL,NULL,EUR,61911.88,8,51476.58
,2013,1,ZE1,73010000,Company Vehicles,Distribution expenses,Revenue and Expenses,Payroll,Administrative expenses - staff costs,Administrative expenses - staff costs,ClientCo letmo B.V.,NULL,NULL,EUR,258374.35,242,763.14
,2013,1,ZE1,73010030,Company Vehicles 30,Distribution expenses,Revenue and Expenses,Payroll,Administrative expenses - staff costs,Administrative expenses - staff costs,ClientCo letmo B.V.,NULL,NULL,EUR,88585.23,1,0
,2013,1,ZE1,73010090,Company Vehicles 90,Distribution expenses,Revenue and Expenses,Payroll,Administrative expenses - staff costs,Administrative expenses - staff costs,ClientCo letmo B.V.,NULL,NULL,EUR,35983.81,0,0
,2013,1,ZE1,73040000,Hotels,Distribution expenses,Revenue and Expenses,Payroll,Administrative expenses - staff costs,Administrative expenses - staff costs,ClientCo letmo B.V.,NULL,NULL,EUR,255350.37,222,226126.14
,2013,1,ZE1,73530000,Utilities - Electricity,Distribution expenses,Revenue and Expenses,Operating expenses,Distribution costs,Distribution costs (exc staff costs),ClientCo letmo B.V.,NULL,NULL,EUR,1280328,10,517275
,2013,1,ZE1,73560010,Catering Costs 10,Distribution expenses,Revenue and Expenses,Operating expenses,Distribution costs,Distribution costs (exc staff costs),ClientCo letmo B.V.,NULL,NULL,EUR,3101.79,3,4550
,2013,1,ZE1,74040000,Local Sponsorship - Other,Distribution expenses,Revenue and Expenses,Payroll,Distribution costs - staff costs,Distribution costs - staff costs,ClientCo letmo B.V.,NULL,NULL,EUR,6800,1,6800
,2013,1,ZE1,74110010,Media Investment Costs - TV / Cinema 10,Distribution expenses,Revenue and Expenses,Payroll,Distribution costs - staff costs,Distribution costs - staff costs,ClientCo letmo B.V.,NULL,NULL,EUR,0,2,479236
,2013,1,ZE1,74340000,Publicity Prodn - Internet,Distribution expenses,Revenue and Expenses,Payroll,Distribution costs - staff costs,Distribution costs - staff costs,ClientCo letmo B.V.,NULL,NULL,EUR,834125.16,5,632725.16
,2013,1,ZE1,74510000,Exhibitions / Dealer Conventions,Distribution expenses,Revenue and Expenses,Payroll,Distribution costs - staff costs,Distribution costs - staff costs,ClientCo letmo B.V.,NULL,NULL,EUR,27558.39,18,9491.15
